sequence_id,change_point,confidence
12__04_temporal_recency__High-N-Mid,188,0.8269900207244744
12__04_temporal_recency__High-P-Beg,155,0.8732871223140248
12__04_temporal_recency__High-P-End,153,0.7634538091050257
12__04_temporal_recency__High-P-Mid,119,0.7017329405515675
12__04_temporal_recency__High-T-Beg,236,0.7442304766877349
12__04_temporal_recency__High-T-End,193,0.9339139381817791
12__04_temporal_recency__High-T-Mid,112,0.8340680452812899
12__04_temporal_recency__Low-N-Beg,229,0.899211101601769
12__04_temporal_recency__Low-N-End,151,0.95324561838442
12__04_temporal_recency__Low-N-Mid,58,0.9818193492846408
12__04_temporal_recency__Low-P-Beg,173,0.9182934652648728
12__04_temporal_recency__Low-P-End,242,0.7047206226529777
12__04_temporal_recency__Low-P-Mid,174,0.9777534380066457
12__04_temporal_recency__Low-T-Beg,175,0.9359730696747367
12__04_temporal_recency__Low-T-End,62,0.8759155371632281
12__04_temporal_recency__Low-T-Mid,246,0.8904542126000852
12__04_temporal_recency__Medium-N-Beg,70,0.9318329675690554
12__04_temporal_recency__Medium-N-End,166,0.9685662725178064
12__04_temporal_recency__Medium-N-Mid,207,0.9799980734361947
12__04_temporal_recency__Medium-P-Beg,244,0.8787042574566235
12__04_temporal_recency__Medium-P-End,186,0.8264051766578963
12__04_temporal_recency__Medium-P-Mid,64,0.9727441045945264
12__04_temporal_recency__Medium-T-Beg,195,0.8436174422806697
12__04_temporal_recency__Medium-T-End,197,0.9403396691350261
12__04_temporal_recency__Medium-T-Mid,233,0.7662426594396649
12__05_stackmath_numerical__High-N-Beg,175,0.9053910894985424
12__05_stackmath_numerical__High-N-End,236,0.8492478886818787
12__05_stackmath_numerical__High-N-Mid,105,0.7879677548003231
12__05_stackmath_numerical__High-P-Beg,199,0.939536142623408
12__05_stackmath_numerical__High-P-End,124,0.9556658249305869
12__05_stackmath_numerical__High-P-Mid,248,0.7546619120756435
12__05_stackmath_numerical__High-T-Beg,113,0.8494179038975029
12__05_stackmath_numerical__High-T-End,60,0.7503834235924681
12__05_stackmath_numerical__High-T-Mid,224,0.9413015513598838
12__05_stackmath_numerical__Low-N-Beg,125,0.9537174541956235
12__05_stackmath_numerical__Low-N-End,220,0.9716882235595794
12__05_stackmath_numerical__Low-N-Mid,247,0.7235081449222605
12__05_stackmath_numerical__Low-P-Beg,88,0.9869990281821643
12__05_stackmath_numerical__Low-P-End,69,0.8773169427042306
12__05_stackmath_numerical__Low-P-Mid,108,0.9641141670751888
12__05_stackmath_numerical__Low-T-Beg,128,0.7626162572849425
12__05_stackmath_numerical__Low-T-End,108,0.9847171148777951
12__05_stackmath_numerical__Low-T-Mid,243,0.7747795228544496
12__05_stackmath_numerical__Medium-N-Beg,54,0.7645384052033354
12__05_stackmath_numerical__Medium-N-End,215,0.8172059681931528
12__05_stackmath_numerical__Medium-N-Mid,53,0.9562388429709001
12__05_stackmath_numerical__Medium-P-Beg,117,0.8638258699903286
12__05_stackmath_numerical__Medium-P-End,183,0.8711235111723534
12__05_stackmath_numerical__Medium-P-Mid,58,0.7012866921058267
12__05_stackmath_numerical__Medium-T-Beg,159,0.8854637523130449
12__05_stackmath_numerical__Medium-T-End,131,0.7417436396240574
12__05_stackmath_numerical__Medium-T-Mid,152,0.8683758885748589
12__06_policy_compliance__High-N-Beg,176,0.821631731432198
12__06_policy_compliance__High-N-End,147,0.9670020347876955
12__06_policy_compliance__High-N-Mid,170,0.9603597139349898
12__06_policy_compliance__High-P-Beg,232,0.707009175938095
12__06_policy_compliance__High-P-End,202,0.797034790245706
12__06_policy_compliance__High-P-Mid,237,0.862797838371709
12__06_policy_compliance__High-T-Beg,192,0.7258607607495393
12__06_policy_compliance__High-T-End,221,0.9026275579171685
12__06_policy_compliance__High-T-Mid,245,0.7994212504224879
12__06_policy_compliance__Low-N-Beg,190,0.8442648598145993
12__06_policy_compliance__Low-N-End,117,0.9013180341635703
12__06_policy_compliance__Low-N-Mid,188,0.8834158578439586
12__06_policy_compliance__Low-P-Beg,166,0.8557174068210454
12__06_policy_compliance__Low-P-End,90,0.9338619774703137
12__06_policy_compliance__Low-P-Mid,128,0.85648531134714
12__06_policy_compliance__Low-T-Beg,178,0.9587746972514779
12__06_policy_compliance__Low-T-End,174,0.7895631040321797
12__06_policy_compliance__Low-T-Mid,224,0.8547041494233047
12__06_policy_compliance__Medium-N-Beg,53,0.8160235614846247
12__06_policy_compliance__Medium-N-End,198,0.8563216564987693
12__06_policy_compliance__Medium-N-Mid,192,0.8146226253073214
12__06_policy_compliance__Medium-P-Beg,209,0.7095898606175183
12__06_policy_compliance__Medium-P-End,217,0.7555045214242571
12__06_policy_compliance__Medium-P-Mid,228,0.9595700545301076
12__06_policy_compliance__Medium-T-Beg,101,0.8604635646054201
12__06_policy_compliance__Medium-T-End,168,0.9208357306990775
12__06_policy_compliance__Medium-T-Mid,158,0.8567154923386279
12__07_expert_legal_med__High-N-Beg,56,0.8705948248793517
12__07_expert_legal_med__High-N-End,95,0.8923588791317787
12__07_expert_legal_med__High-N-Mid,242,0.7083649060746625
12__07_expert_legal_med__High-P-Beg,89,0.8725954916805783
12__07_expert_legal_med__High-P-End,240,0.8967390971309258
12__07_expert_legal_med__High-P-Mid,137,0.9160538368337017
12__07_expert_legal_med__High-T-Beg,77,0.9689550447493129
12__07_expert_legal_med__High-T-End,165,0.7889088415242087
12__07_expert_legal_med__High-T-Mid,245,0.9264259684491969
12__07_expert_legal_med__Low-N-Beg,66,0.8722074683017279
12__07_expert_legal_med__Low-N-End,95,0.9126272423880273
12__07_expert_legal_med__Low-N-Mid,242,0.748810457529809
12__07_expert_legal_med__Low-P-Beg,249,0.8471995521061007
12__07_expert_legal_med__Low-P-End,243,0.7655733670411107
12__07_expert_legal_med__Low-P-Mid,179,0.7482264471632871
12__07_expert_legal_med__Low-T-Beg,224,0.868778758238254
12__07_expert_legal_med__Low-T-End,114,0.8573443358632638
12__07_expert_legal_med__Low-T-Mid,231,0.8193823126459995
12__07_expert_legal_med__Medium-N-Beg,224,0.7315813489074671
12__07_expert_legal_med__Medium-N-End,145,0.9221017859949442
12__07_expert_legal_med__Medium-N-Mid,235,0.9284072959041045
12__07_expert_legal_med__Medium-P-Beg,101,0.8425311113086634
12__07_expert_legal_med__Medium-P-End,199,0.7340528010785539
12__07_expert_legal_med__Medium-P-Mid,212,0.743153560821116
12__07_expert_legal_med__Medium-T-Beg,249,0.7990619919317183
12__07_expert_legal_med__Medium-T-End,179,0.7816064481192009
12__07_expert_legal_med__Medium-T-Mid,154,0.9168890786060768
13__02_hotpot_citation__High-N-Beg,62,0.8712732819117294
13__02_hotpot_citation__High-N-End,103,0.9453719447884161
13__02_hotpot_citation__High-N-Mid,119,0.8210121154490138
13__02_hotpot_citation__High-P-Beg,140,0.7445004267014029
13__02_hotpot_citation__High-P-End,73,0.7874812667002229
13__02_hotpot_citation__High-P-Mid,178,0.7222528958111605
13__02_hotpot_citation__High-T-Beg,54,0.8095560309885073
13__02_hotpot_citation__High-T-End,180,0.9623928627581041
13__02_hotpot_citation__High-T-Mid,148,0.9805392742178574
13__02_hotpot_citation__Low-N-Beg,155,0.8198041843781421
13__02_hotpot_citation__Low-N-End,117,0.946629141758411
13__02_hotpot_citation__Low-N-Mid,124,0.832523062551427
13__02_hotpot_citation__Low-P-Beg,179,0.7842888438572078
13__02_hotpot_citation__Low-P-End,154,0.779159359967401
13__02_hotpot_citation__Low-P-Mid,139,0.9703431901310733
13__02_hotpot_citation__Low-T-Beg,125,0.7924063155144501
13__02_hotpot_citation__Low-T-End,186,0.7049060010926201
13__02_hotpot_citation__Low-T-Mid,184,0.7353297390103819
13__02_hotpot_citation__Medium-N-Beg,155,0.7656225775549133
13__02_hotpot_citation__Medium-N-End,81,0.8186904198696626
13__02_hotpot_citation__Medium-N-Mid,132,0.7347311019479498
13__02_hotpot_citation__Medium-P-Beg,243,0.8089548721252946
13__02_hotpot_citation__Medium-P-End,216,0.8552585627755461
13__02_hotpot_citation__Medium-P-Mid,243,0.8248314548356916
13__02_hotpot_citation__Medium-T-Beg,118,0.8312732438438819
13__02_hotpot_citation__Medium-T-End,222,0.8613526668687397
13__02_hotpot_citation__Medium-T-Mid,204,0.7444838707508931
13__03_novelhop_multihop__High-N-Beg,214,0.7591810196708056
13__03_novelhop_multihop__High-N-End,164,0.8823630887325808
13__03_novelhop_multihop__High-N-Mid,248,0.9745985875390275
13__03_novelhop_multihop__High-P-Beg,137,0.7178886963934427
13__03_novelhop_multihop__High-P-End,76,0.7164480118884125
13__03_novelhop_multihop__High-P-Mid,216,0.8854882083253522
13__03_novelhop_multihop__High-T-Beg,85,0.8794006838701337
13__03_novelhop_multihop__High-T-End,78,0.7451572253608948
13__03_novelhop_multihop__High-T-Mid,205,0.8696757832809712
13__03_novelhop_multihop__Low-N-Beg,131,0.8390057871968455
13__03_novelhop_multihop__Low-N-End,175,0.8761183329958465
13__03_novelhop_multihop__Low-N-Mid,207,0.7645924581069012
13__03_novelhop_multihop__Low-P-Beg,218,0.9658638736251227
13__03_novelhop_multihop__Low-P-End,203,0.7634779235255575
13__03_novelhop_multihop__Low-P-Mid,179,0.7428562878466882
13__03_novelhop_multihop__Low-T-Beg,205,0.8976910781829497
13__03_novelhop_multihop__Low-T-End,153,0.8200628453836737
13__03_novelhop_multihop__Low-T-Mid,54,0.7906043008998692
13__03_novelhop_multihop__Medium-N-Beg,91,0.9620213538494466
13__03_novelhop_multihop__Medium-N-End,159,0.978768632767838
13__03_novelhop_multihop__Medium-N-Mid,234,0.7524931150059708
13__03_novelhop_multihop__Medium-P-Beg,220,0.8665670645282224
13__03_novelhop_multihop__Medium-P-End,55,0.9733927306936822
13__03_novelhop_multihop__Medium-P-Mid,151,0.9871072390356589
13__03_novelhop_multihop__Medium-T-Beg,217,0.8598631267893836
13__03_novelhop_multihop__Medium-T-End,100,0.7495480127751584
13__03_novelhop_multihop__Medium-T-Mid,191,0.7889977087611754
13__04_temporal_recency__High-N-Beg,168,0.770323983186245
13__04_temporal_recency__High-N-End,249,0.8937410048794684
13__04_temporal_recency__High-N-Mid,180,0.7494767404872522
13__04_temporal_recency__High-P-Beg,239,0.9253198979536306
13__04_temporal_recency__High-P-End,50,0.9561687557535242
13__04_temporal_recency__High-P-Mid,76,0.78267807245646
13__04_temporal_recency__High-T-Beg,169,0.7827203529766176
13__04_temporal_recency__High-T-End,205,0.8803129434418154
13__04_temporal_recency__High-T-Mid,51,0.7520028635971193
13__04_temporal_recency__Low-N-Beg,241,0.8232481304021249
13__04_temporal_recency__Low-N-End,191,0.8383725918206084
13__04_temporal_recency__Low-N-Mid,168,0.7408624205173998
13__04_temporal_recency__Low-P-Beg,245,0.752292356336091
13__04_temporal_recency__Low-P-End,111,0.7307690695567811
13__04_temporal_recency__Low-P-Mid,167,0.7734384979865264
13__04_temporal_recency__Low-T-Beg,214,0.9282505065615254
13__04_temporal_recency__Low-T-End,195,0.9002576723104994
13__04_temporal_recency__Low-T-Mid,222,0.8228547867383559
13__04_temporal_recency__Medium-N-Beg,121,0.955099008456309
13__04_temporal_recency__Medium-N-End,192,0.7124604254669685
13__04_temporal_recency__Medium-N-Mid,233,0.8064038836730144
13__04_temporal_recency__Medium-P-Beg,162,0.7871984086119839
13__04_temporal_recency__Medium-P-End,207,0.7574933777674007
13__04_temporal_recency__Medium-P-Mid,169,0.7734983215007549
13__04_temporal_recency__Medium-T-Beg,89,0.9581534623388476
13__04_temporal_recency__Medium-T-End,236,0.7808666458754528
13__04_temporal_recency__Medium-T-Mid,232,0.8949761992405306
13__05_stackmath_numerical__High-N-Beg,154,0.8657191843364893
13__05_stackmath_numerical__High-N-End,73,0.7470096588414297
13__05_stackmath_numerical__High-N-Mid,226,0.9684684767060869
13__05_stackmath_numerical__High-P-Beg,151,0.8020582038101253
13__05_stackmath_numerical__High-P-End,160,0.7135598546913654
13__05_stackmath_numerical__High-P-Mid,231,0.8500132458749103
13__05_stackmath_numerical__High-T-Beg,154,0.9668218050211284
13__05_stackmath_numerical__High-T-End,131,0.8238321679042386
13__05_stackmath_numerical__High-T-Mid,107,0.8673769969841121
13__05_stackmath_numerical__Low-N-Beg,133,0.8780503589855196
13__05_stackmath_numerical__Low-N-End,178,0.926819828422926
13__05_stackmath_numerical__Low-N-Mid,67,0.7033239075265318
13__05_stackmath_numerical__Low-P-Beg,157,0.7316305193343183
13__05_stackmath_numerical__Low-P-End,221,0.8297637685920769
13__05_stackmath_numerical__Low-P-Mid,247,0.712414535382641
13__05_stackmath_numerical__Low-T-Beg,112,0.8722338738573104
13__05_stackmath_numerical__Low-T-End,146,0.9869115227216337
13__05_stackmath_numerical__Low-T-Mid,182,0.7934103905615644
13__05_stackmath_numerical__Medium-N-Beg,157,0.8957098625296502
13__05_stackmath_numerical__Medium-N-End,192,0.9228795563062118
13__05_stackmath_numerical__Medium-N-Mid,245,0.8324872556606027
13__05_stackmath_numerical__Medium-P-Beg,73,0.9369957089134348
13__05_stackmath_numerical__Medium-P-End,165,0.8462974975422157
13__05_stackmath_numerical__Medium-P-Mid,141,0.982923897870257
13__05_stackmath_numerical__Medium-T-Beg,234,0.8292093535851939
13__05_stackmath_numerical__Medium-T-End,248,0.9152320130228704
13__05_stackmath_numerical__Medium-T-Mid,152,0.71277896156019
13__06_policy_compliance__High-N-Beg,84,0.8840024366969487
13__06_policy_compliance__High-N-End,236,0.8819373934580198
13__06_policy_compliance__High-N-Mid,178,0.907345484474567
13__06_policy_compliance__High-P-Beg,147,0.9014409615457543
13__06_policy_compliance__High-P-End,98,0.9114699211919579
13__06_policy_compliance__High-P-Mid,110,0.933608311302449
13__06_policy_compliance__High-T-Beg,108,0.7356318857644704
13__06_policy_compliance__High-T-End,236,0.8070462396248553
13__06_policy_compliance__High-T-Mid,96,0.8388220956270989
13__06_policy_compliance__Low-N-Beg,169,0.9010537591080345
13__06_policy_compliance__Low-N-End,223,0.9481221675096809
13__06_policy_compliance__Low-N-Mid,157,0.8157351856964196
13__06_policy_compliance__Low-P-Beg,172,0.7625180029855987
13__06_policy_compliance__Low-P-End,240,0.7195598495991162
13__06_policy_compliance__Low-P-Mid,233,0.7936073479657658
13__06_policy_compliance__Low-T-Beg,214,0.7489309245373476
13__06_policy_compliance__Low-T-End,103,0.9603542440293868
13__06_policy_compliance__Low-T-Mid,121,0.955181184138351
13__06_policy_compliance__Medium-N-Beg,73,0.8854086539646772
13__06_policy_compliance__Medium-N-End,233,0.8833596203294647
13__06_policy_compliance__Medium-N-Mid,183,0.8036587591102093
13__06_policy_compliance__Medium-P-Beg,89,0.7080210368221896
13__06_policy_compliance__Medium-P-End,166,0.8115489541228618
13__06_policy_compliance__Medium-P-Mid,54,0.7490676660940576
13__06_policy_compliance__Medium-T-Beg,127,0.9642084563013557
13__06_policy_compliance__Medium-T-End,119,0.8224014119273647
13__06_policy_compliance__Medium-T-Mid,97,0.9108605592802754
13__07_expert_legal_med__High-N-Beg,72,0.9191435426178671
13__07_expert_legal_med__High-N-End,86,0.9191873878743317
13__07_expert_legal_med__High-N-Mid,144,0.853926858041069
13__07_expert_legal_med__High-P-Beg,198,0.7128132750582077
13__07_expert_legal_med__High-P-End,115,0.944449545885617
13__07_expert_legal_med__High-P-Mid,104,0.968781392938101
13__07_expert_legal_med__High-T-Beg,126,0.890097918100983
13__07_expert_legal_med__High-T-End,64,0.8256710782253692
13__07_expert_legal_med__High-T-Mid,161,0.9890187064778664
13__07_expert_legal_med__Low-N-Beg,160,0.8512254933392838
13__07_expert_legal_med__Low-N-End,160,0.8332010439319744
13__07_expert_legal_med__Low-N-Mid,244,0.8509081378977755
13__07_expert_legal_med__Low-P-Beg,76,0.8422207680087753
13__07_expert_legal_med__Low-P-End,201,0.753130152813096
13__07_expert_legal_med__Low-P-Mid,152,0.9129809497446026
13__07_expert_legal_med__Low-T-Beg,72,0.8902817145969273
13__07_expert_legal_med__Low-T-End,178,0.7854527700341704
13__07_expert_legal_med__Low-T-Mid,63,0.8144546181668539
13__07_expert_legal_med__Medium-N-Beg,175,0.8073100991426986
13__07_expert_legal_med__Medium-N-End,113,0.7698874153548837
13__07_expert_legal_med__Medium-N-Mid,167,0.7821310393557483
13__07_expert_legal_med__Medium-P-Beg,221,0.7431381850890362
13__07_expert_legal_med__Medium-P-End,162,0.7517679950139504
13__07_expert_legal_med__Medium-P-Mid,223,0.8683283264635366
13__07_expert_legal_med__Medium-T-Beg,110,0.7643667717237457
13__07_expert_legal_med__Medium-T-End,113,0.9067486619152987
13__07_expert_legal_med__Medium-T-Mid,210,0.7167489067150177
14__02_hotpot_citation__High-N-Beg,78,0.7632572769199284
14__02_hotpot_citation__High-N-End,81,0.8356287164457966
14__02_hotpot_citation__High-N-Mid,188,0.9733130131153398
14__02_hotpot_citation__High-P-Beg,193,0.8172488062018548
14__02_hotpot_citation__High-P-End,207,0.9887047344625444
14__02_hotpot_citation__High-P-Mid,51,0.743505246202893
14__02_hotpot_citation__High-T-Beg,202,0.8994823342348535
14__02_hotpot_citation__High-T-End,247,0.9400786183618062
14__02_hotpot_citation__High-T-Mid,146,0.9216364251260388
14__02_hotpot_citation__Low-N-Beg,57,0.7330183120364737
14__02_hotpot_citation__Low-N-End,225,0.8144489676976748
14__02_hotpot_citation__Low-N-Mid,119,0.7438127887263357
14__02_hotpot_citation__Low-P-Beg,100,0.9009325721612607
14__02_hotpot_citation__Low-P-End,194,0.8014143456934684
14__02_hotpot_citation__Low-P-Mid,107,0.8389633983361344
14__02_hotpot_citation__Low-T-Beg,60,0.9276105675667249
14__02_hotpot_citation__Low-T-End,212,0.9164874641399237
14__02_hotpot_citation__Low-T-Mid,210,0.8230105650752312
14__02_hotpot_citation__Medium-N-Beg,116,0.8096750724691101
14__02_hotpot_citation__Medium-N-End,221,0.896723199439739
14__02_hotpot_citation__Medium-N-Mid,136,0.8606034001931809
14__02_hotpot_citation__Medium-P-Beg,205,0.8164510143665605
14__02_hotpot_citation__Medium-P-End,183,0.9504715374965267
14__02_hotpot_citation__Medium-P-Mid,158,0.7284706946277761
14__02_hotpot_citation__Medium-T-Beg,108,0.7955880589601103
14__02_hotpot_citation__Medium-T-End,132,0.8429475898591767
14__02_hotpot_citation__Medium-T-Mid,89,0.9186703906989091
14__03_novelhop_multihop__High-N-Beg,249,0.75858211565118
14__03_novelhop_multihop__High-N-End,90,0.7690694936026576
14__03_novelhop_multihop__High-N-Mid,58,0.796629344090003
14__03_novelhop_multihop__High-P-Beg,202,0.7472769086510678
14__03_novelhop_multihop__High-P-End,92,0.8558499816056759
14__03_novelhop_multihop__High-P-Mid,151,0.8713179472181805
14__03_novelhop_multihop__High-T-Beg,208,0.805002036256966
14__03_novelhop_multihop__High-T-End,183,0.7394765396632085
14__03_novelhop_multihop__High-T-Mid,87,0.8844352778845851
14__03_novelhop_multihop__Low-N-Beg,112,0.8918455058916438
14__03_novelhop_multihop__Low-N-End,207,0.8323198399146378
14__03_novelhop_multihop__Low-N-Mid,136,0.7745563069987346
14__03_novelhop_multihop__Low-P-Beg,88,0.9563003328688187
14__03_novelhop_multihop__Low-P-End,74,0.7121960478590688
14__03_novelhop_multihop__Low-P-Mid,240,0.8008800538137818
14__03_novelhop_multihop__Low-T-Beg,174,0.7900293643934161
14__03_novelhop_multihop__Low-T-End,195,0.9422202546686322
